filename,label,extension,parsed_source_ids,component_group_id,is_jpeg
Au_art_30347.jpg,authentic,jpg,art30347,component_2392,True
Au_art_30348.jpg,authentic,jpg,art30348,component_2393,True
Au_art_30349.jpg,authentic,jpg,art30349,component_2394,True
Au_art_30350.jpg,authentic,jpg,art30350,component_2395,True
Au_art_30351.jpg,authentic,jpg,art30351,component_2396,True
Au_art_30352.jpg,authentic,jpg,art30352,component_2397,True
Au_art_30353.jpg,authentic,jpg,art30353,component_2398,True
Au_art_30354.jpg,authentic,jpg,art30354,component_2399,True
Au_art_30355.jpg,authentic,jpg,art30355,component_2400,True
Au_art_30356.jpg,authentic,jpg,art30356,component_2401,True
Au_art_30357.jpg,authentic,jpg,art30357,component_2402,True
Au_art_30358.jpg,authentic,jpg,art30358,component_2403,True
Au_art_30359.jpg,authentic,jpg,art30359,component_2404,True
Au_art_30360.jpg,authentic,jpg,art30360,component_2405,True
Au_art_30361.jpg,authentic,jpg,art30361,component_2406,True
Au_art_30362.jpg,authentic,jpg,art30362,component_2407,True
Au_art_30363.jpg,authentic,jpg,art30363,component_2408,True
Au_art_30364.jpg,authentic,jpg,art30364,component_2409,True
Au_art_30365.jpg,authentic,jpg,art30365,component_2410,True
Au_art_30366.jpg,authentic,jpg,art30366,component_2411,True
Au_art_30367.jpg,authentic,jpg,art30367,component_2412,True
Au_art_30368.jpg,authentic,jpg,art30368,component_2413,True
Au_art_30369.jpg,authentic,jpg,art30369,component_2414,True
Au_art_30370.jpg,authentic,jpg,art30370,component_2415,True
Au_art_30371.jpg,authentic,jpg,art30371,component_2416,True
Au_art_30372.jpg,authentic,jpg,art30372,component_2417,True
Au_art_30373.jpg,authentic,jpg,art30373,component_2418,True
Au_art_30374.jpg,authentic,jpg,art30374,component_2419,True
Au_art_30375.jpg,authentic,jpg,art30375,component_2420,True
Au_art_30376.jpg,authentic,jpg,art30376,component_2421,True
Au_art_30377.jpg,authentic,jpg,art30377,component_2422,True
Au_art_30378.jpg,authentic,jpg,art30378,component_2423,True
Au_art_30379.jpg,authentic,jpg,art30379,component_2424,True
Au_art_30380.jpg,authentic,jpg,art30380,component_2425,True
Au_art_30381.jpg,authentic,jpg,art30381,component_2426,True
Au_art_30382.jpg,authentic,jpg,art30382,component_2427,True
Au_art_30383.jpg,authentic,jpg,art30383,component_2428,True
Au_art_30384.jpg,authentic,jpg,art30384,component_2429,True
Au_art_30385.jpg,authentic,jpg,art30385,component_2430,True
Au_art_30386.jpg,authentic,jpg,art30386,component_2431,True
Au_art_30387.jpg,authentic,jpg,art30387,component_2432,True
Au_art_30388.jpg,authentic,jpg,art30388,component_2433,True
Au_art_30389.jpg,authentic,jpg,art30389,component_2434,True
Au_art_30390.jpg,authentic,jpg,art30390,component_2435,True
Au_art_30391.jpg,authentic,jpg,art30391,component_2436,True
Au_art_30392.jpg,authentic,jpg,art30392,component_2437,True
Au_art_30393.jpg,authentic,jpg,art30393,component_2438,True
Au_art_30394.jpg,authentic,jpg,art30394,component_2439,True
Au_art_30395.jpg,authentic,jpg,art30395,component_2440,True
Au_art_30396.jpg,authentic,jpg,art30396,component_2441,True
Au_art_30397.jpg,authentic,jpg,art30397,component_2442,True
Au_art_30398.jpg,authentic,jpg,art30398,component_2443,True
Au_art_30399.jpg,authentic,jpg,art30399,component_2444,True
Au_art_30400.jpg,authentic,jpg,art30400,component_2445,True
Au_art_30401.jpg,authentic,jpg,art30401,component_2446,True
Au_art_30402.jpg,authentic,jpg,art30402,component_2447,True
Au_art_30403.jpg,authentic,jpg,art30403,component_2448,True
Au_art_30404.jpg,authentic,jpg,art30404,component_2449,True
Au_art_30405.jpg,authentic,jpg,art30405,component_2450,True
Au_art_30406.jpg,authentic,jpg,art30406,component_2451,True
Au_art_30407.jpg,authentic,jpg,art30407,component_2452,True
Au_art_30408.jpg,authentic,jpg,art30408,component_2453,True
Au_art_30409.jpg,authentic,jpg,art30409,component_2454,True
Au_art_30410.jpg,authentic,jpg,art30410,component_2455,True
Au_art_30411.jpg,authentic,jpg,art30411,component_2456,True
Au_art_30412.jpg,authentic,jpg,art30412,component_2457,True
Au_art_30413.jpg,authentic,jpg,art30413,component_2458,True
Au_art_30414.jpg,authentic,jpg,art30414,component_2459,True
Au_art_30415.jpg,authentic,jpg,art30415,component_2460,True
Au_art_30416.jpg,authentic,jpg,art30416,component_2461,True
Au_art_30417.jpg,authentic,jpg,art30417,component_2462,True
Au_art_30418.jpg,authentic,jpg,art30418,component_2463,True
Au_art_30419.jpg,authentic,jpg,art30419,component_2464,True
Au_art_30420.jpg,authentic,jpg,art30420,component_2465,True
Au_art_30421.jpg,authentic,jpg,art30421,component_2466,True
Au_art_30422.jpg,authentic,jpg,art30422,component_2467,True
Au_art_30423.jpg,authentic,jpg,art30423,component_2468,True
Au_art_30424.jpg,authentic,jpg,art30424,component_2469,True
Au_art_30425.jpg,authentic,jpg,art30425,component_2470,True
Au_art_30426.jpg,authentic,jpg,art30426,component_2471,True
Au_art_30427.jpg,authentic,jpg,art30427,component_2472,True
Au_art_30428.jpg,authentic,jpg,art30428,component_2473,True
Au_art_30429.jpg,authentic,jpg,art30429,component_2474,True
Au_art_30430.jpg,authentic,jpg,art30430,component_2475,True
Au_art_30431.jpg,authentic,jpg,art30431,component_2476,True
Au_art_30432.jpg,authentic,jpg,art30432,component_2477,True
Au_art_30433.jpg,authentic,jpg,art30433,component_2478,True
Au_art_30434.jpg,authentic,jpg,art30434,component_2479,True
Au_art_30435.jpg,authentic,jpg,art30435,component_2480,True
Au_art_30436.jpg,authentic,jpg,art30436,component_2481,True
Au_art_30437.jpg,authentic,jpg,art30437,component_2482,True
Au_art_30438.jpg,authentic,jpg,art30438,component_2483,True
Au_art_30439.jpg,authentic,jpg,art30439,component_2484,True
Au_art_30440.jpg,authentic,jpg,art30440,component_2485,True
Au_art_30441.jpg,authentic,jpg,art30441,component_2486,True
Au_art_30442.jpg,authentic,jpg,art30442,component_2487,True
Au_art_30443.jpg,authentic,jpg,art30443,component_2488,True
Au_art_30444.jpg,authentic,jpg,art30444,component_2489,True
Au_art_30445.jpg,authentic,jpg,art30445,component_2490,True
Au_art_30446.jpg,authentic,jpg,art30446,component_2491,True
Au_art_30447.jpg,authentic,jpg,art30447,component_2492,True
Au_art_30448.jpg,authentic,jpg,art30448,component_2493,True
Au_art_30449.jpg,authentic,jpg,art30449,component_2494,True
Au_art_30450.jpg,authentic,jpg,art30450,component_2495,True
Au_art_30451.jpg,authentic,jpg,art30451,component_2496,True
Au_art_30452.jpg,authentic,jpg,art30452,component_2497,True
Au_art_30453.jpg,authentic,jpg,art30453,component_2498,True
Au_art_30454.jpg,authentic,jpg,art30454,component_2499,True
Au_art_30455.jpg,authentic,jpg,art30455,component_2500,True
Au_art_30456.jpg,authentic,jpg,art30456,component_2501,True
Au_art_30457.jpg,authentic,jpg,art30457,component_2502,True
Au_art_30458.jpg,authentic,jpg,art30458,component_2503,True
Au_art_30459.jpg,authentic,jpg,art30459,component_2504,True
Au_art_30460.jpg,authentic,jpg,art30460,component_2505,True
Au_art_30461.jpg,authentic,jpg,art30461,component_2506,True
Au_art_30462.jpg,authentic,jpg,art30462,component_2507,True
Au_art_30463.jpg,authentic,jpg,art30463,component_2508,True
Au_art_30464.jpg,authentic,jpg,art30464,component_2509,True
Au_art_30465.jpg,authentic,jpg,art30465,component_2510,True
Au_art_30466.jpg,authentic,jpg,art30466,component_2511,True
Au_art_30467.jpg,authentic,jpg,art30467,component_2512,True
Au_art_30468.jpg,authentic,jpg,art30468,component_2513,True
Au_art_30469.jpg,authentic,jpg,art30469,component_2514,True
Au_art_30470.jpg,authentic,jpg,art30470,component_2515,True
Au_art_30471.jpg,authentic,jpg,art30471,component_2516,True
Au_art_30472.jpg,authentic,jpg,art30472,component_2517,True
Au_art_30473.jpg,authentic,jpg,art30473,component_2518,True
Au_art_30474.jpg,authentic,jpg,art30474,component_2519,True
Au_art_30475.jpg,authentic,jpg,art30475,component_2520,True
Au_art_30476.jpg,authentic,jpg,art30476,component_2521,True
Au_art_30477.jpg,authentic,jpg,art30477,component_2522,True
Au_art_30478.jpg,authentic,jpg,art30478,component_2523,True
Au_art_30479.jpg,authentic,jpg,art30479,component_2524,True
Au_art_30480.jpg,authentic,jpg,art30480,component_2525,True
Au_art_30481.jpg,authentic,jpg,art30481,component_2526,True
Au_art_30482.jpg,authentic,jpg,art30482,component_2527,True
Au_art_30483.jpg,authentic,jpg,art30483,component_2528,True
Au_art_30484.jpg,authentic,jpg,art30484,component_2529,True
Au_art_30485.jpg,authentic,jpg,art30485,component_2530,True
Au_art_30486.jpg,authentic,jpg,art30486,component_2531,True
Au_art_30487.jpg,authentic,jpg,art30487,component_2532,True
Au_art_30488.jpg,authentic,jpg,art30488,component_2533,True
Au_art_30489.jpg,authentic,jpg,art30489,component_2534,True
Au_art_30490.jpg,authentic,jpg,art30490,component_2535,True
Au_art_30491.jpg,authentic,jpg,art30491,component_2536,True
Au_art_30492.jpg,authentic,jpg,art30492,component_2537,True
Au_art_30493.jpg,authentic,jpg,art30493,component_2538,True
Au_art_30494.jpg,authentic,jpg,art30494,component_2539,True
Au_art_30495.jpg,authentic,jpg,art30495,component_2540,True
Au_art_30496.jpg,authentic,jpg,art30496,component_2541,True
Au_art_30497.jpg,authentic,jpg,art30497,component_2542,True
Au_art_30498.jpg,authentic,jpg,art30498,component_2543,True
Au_art_30499.jpg,authentic,jpg,art30499,component_2544,True
Au_art_30500.jpg,authentic,jpg,art30500,component_2545,True
Au_art_30501.jpg,authentic,jpg,art30501,component_2546,True
Au_art_30502.jpg,authentic,jpg,art30502,component_2547,True
Au_art_30503.jpg,authentic,jpg,art30503,component_2548,True
Au_art_30504.jpg,authentic,jpg,art30504,component_2549,True
Au_art_30505.jpg,authentic,jpg,art30505,component_2550,True
Au_art_30506.jpg,authentic,jpg,art30506,component_2551,True
Au_art_30507.jpg,authentic,jpg,art30507,component_2552,True
Au_art_30508.jpg,authentic,jpg,art30508,component_2553,True
Au_art_30509.jpg,authentic,jpg,art30509,component_2554,True
Au_art_30510.jpg,authentic,jpg,art30510,component_2555,True
Au_art_30511.jpg,authentic,jpg,art30511,component_2556,True
Au_art_30512.jpg,authentic,jpg,art30512,component_2557,True
Au_art_30513.jpg,authentic,jpg,art30513,component_2558,True
Au_art_30514.jpg,authentic,jpg,art30514,component_2559,True
Au_art_30515.jpg,authentic,jpg,art30515,component_2560,True
Au_art_30516.jpg,authentic,jpg,art30516,component_2561,True
Au_art_30517.jpg,authentic,jpg,art30517,component_2562,True
Au_art_30518.jpg,authentic,jpg,art30518,component_2563,True
Au_art_30519.jpg,authentic,jpg,art30519,component_2564,True
Au_art_30520.jpg,authentic,jpg,art30520,component_2565,True
Au_art_30521.jpg,authentic,jpg,art30521,component_2566,True
Au_art_30522.jpg,authentic,jpg,art30522,component_2567,True
Au_art_30523.jpg,authentic,jpg,art30523,component_2568,True
Au_art_30524.jpg,authentic,jpg,art30524,component_2569,True
Au_art_30525.jpg,authentic,jpg,art30525,component_2570,True
Au_art_30526.jpg,authentic,jpg,art30526,component_2571,True
Au_art_30527.jpg,authentic,jpg,art30527,component_2572,True
Au_art_30528.jpg,authentic,jpg,art30528,component_2573,True
Au_art_30529.jpg,authentic,jpg,art30529,component_2574,True
Au_art_30530.jpg,authentic,jpg,art30530,component_2575,True
Au_art_30531.jpg,authentic,jpg,art30531,component_2576,True
Au_art_30532.jpg,authentic,jpg,art30532,component_2577,True
Au_art_30533.jpg,authentic,jpg,art30533,component_2578,True
Au_art_30534.jpg,authentic,jpg,art30534,component_2579,True
Au_art_30535.jpg,authentic,jpg,art30535,component_2580,True
Au_art_30536.jpg,authentic,jpg,art30536,component_2581,True
Au_art_30537.jpg,authentic,jpg,art30537,component_2582,True
Au_art_30538.jpg,authentic,jpg,art30538,component_2583,True
Au_art_30539.jpg,authentic,jpg,art30539,component_2584,True
Au_art_30540.jpg,authentic,jpg,art30540,component_2585,True
Au_art_30541.jpg,authentic,jpg,art30541,component_2586,True
Au_art_30542.jpg,authentic,jpg,art30542,component_2587,True
Au_art_30543.jpg,authentic,jpg,art30543,component_2588,True
Au_art_30544.jpg,authentic,jpg,art30544,component_2589,True
Au_art_30545.jpg,authentic,jpg,art30545,component_2590,True
Au_art_30546.jpg,authentic,jpg,art30546,component_2591,True
Au_art_30547.jpg,authentic,jpg,art30547,component_2592,True
Au_art_30548.jpg,authentic,jpg,art30548,component_2593,True
Au_art_30549.jpg,authentic,jpg,art30549,component_2594,True
Au_art_30550.jpg,authentic,jpg,art30550,component_2595,True
Au_art_30551.jpg,authentic,jpg,art30551,component_2596,True
Au_art_30552.jpg,authentic,jpg,art30552,component_2597,True
Au_art_30553.jpg,authentic,jpg,art30553,component_2598,True
Au_art_30554.jpg,authentic,jpg,art30554,component_2599,True
Au_art_30555.jpg,authentic,jpg,art30555,component_2600,True
Au_art_30556.jpg,authentic,jpg,art30556,component_2601,True
Au_art_30557.jpg,authentic,jpg,art30557,component_2602,True
Au_art_30558.jpg,authentic,jpg,art30558,component_2603,True
Au_art_30559.jpg,authentic,jpg,art30559,component_2604,True
Au_art_30560.jpg,authentic,jpg,art30560,component_2605,True
Au_art_30561.jpg,authentic,jpg,art30561,component_2606,True
Au_art_30562.jpg,authentic,jpg,art30562,component_2607,True
Au_art_30563.jpg,authentic,jpg,art30563,component_2608,True
Au_art_30564.jpg,authentic,jpg,art30564,component_2609,True
Au_art_30565.jpg,authentic,jpg,art30565,component_2610,True
Au_art_30566.jpg,authentic,jpg,art30566,component_2611,True
Au_art_30567.jpg,authentic,jpg,art30567,component_2612,True
Au_art_30568.jpg,authentic,jpg,art30568,component_2613,True
Au_art_30569.jpg,authentic,jpg,art30569,component_2614,True
Au_art_30570.jpg,authentic,jpg,art30570,component_2615,True
Au_art_30571.jpg,authentic,jpg,art30571,component_2616,True
Au_art_30572.jpg,authentic,jpg,art30572,component_2617,True
Au_art_30573.jpg,authentic,jpg,art30573,component_2618,True
Au_art_30574.jpg,authentic,jpg,art30574,component_2619,True
Au_art_30575.jpg,authentic,jpg,art30575,component_2620,True
Au_art_30576.jpg,authentic,jpg,art30576,component_2621,True
Au_art_30577.jpg,authentic,jpg,art30577,component_2622,True
Au_art_30578.jpg,authentic,jpg,art30578,component_2623,True
Au_art_30579.jpg,authentic,jpg,art30579,component_2624,True
Au_art_30580.jpg,authentic,jpg,art30580,component_2625,True
Au_art_30581.jpg,authentic,jpg,art30581,component_2626,True
Au_art_30582.jpg,authentic,jpg,art30582,component_2627,True
Au_art_30583.jpg,authentic,jpg,art30583,component_2628,True
Au_art_30584.jpg,authentic,jpg,art30584,component_2629,True
Au_art_30585.jpg,authentic,jpg,art30585,component_2630,True
Au_art_30586.jpg,authentic,jpg,art30586,component_2631,True
Au_art_30587.jpg,authentic,jpg,art30587,component_2632,True
Au_art_30588.jpg,authentic,jpg,art30588,component_2633,True
Au_art_30589.jpg,authentic,jpg,art30589,component_2634,True
Au_art_30590.jpg,authentic,jpg,art30590,component_2635,True
Au_art_30591.jpg,authentic,jpg,art30591,component_2636,True
Au_art_30592.jpg,authentic,jpg,art30592,component_2637,True
Au_art_30593.jpg,authentic,jpg,art30593,component_2638,True
Au_art_30594.jpg,authentic,jpg,art30594,component_2639,True
Au_art_30595.jpg,authentic,jpg,art30595,component_2640,True
Au_art_30596.jpg,authentic,jpg,art30596,component_2641,True
Au_art_30597.jpg,authentic,jpg,art30597,component_2642,True
Au_art_30598.jpg,authentic,jpg,art30598,component_2643,True
Au_art_30599.jpg,authentic,jpg,art30599,component_2644,True
Au_art_30600.jpg,authentic,jpg,art30600,component_2645,True
Au_art_30601.jpg,authentic,jpg,art30601,component_2646,True
Au_art_30602.jpg,authentic,jpg,art30602,component_2647,True
Au_art_30603.jpg,authentic,jpg,art30603,component_2648,True
Au_art_30604.jpg,authentic,jpg,art30604,component_2649,True
Au_art_30605.jpg,authentic,jpg,art30605,component_2650,True
Au_art_30606.jpg,authentic,jpg,art30606,component_2651,True
Au_art_30607.jpg,authentic,jpg,art30607,component_2652,True
Au_art_30608.jpg,authentic,jpg,art30608,component_2653,True
Au_art_30609.jpg,authentic,jpg,art30609,component_2654,True
Au_art_30610.jpg,authentic,jpg,art30610,component_2655,True
Au_art_30611.jpg,authentic,jpg,art30611,component_2656,True
Au_art_30612.jpg,authentic,jpg,art30612,component_2657,True
Au_art_30613.jpg,authentic,jpg,art30613,component_2658,True
Au_art_30614.jpg,authentic,jpg,art30614,component_2659,True
Au_art_30615.jpg,authentic,jpg,art30615,component_2660,True
Au_art_30616.jpg,authentic,jpg,art30616,component_2661,True
Au_art_30617.jpg,authentic,jpg,art30617,component_2662,True
Au_art_30618.jpg,authentic,jpg,art30618,component_2663,True
Au_art_30619.jpg,authentic,jpg,art30619,component_2664,True
Au_art_30620.jpg,authentic,jpg,art30620,component_2665,True
Au_art_30621.jpg,authentic,jpg,art30621,component_2666,True
Au_art_30622.jpg,authentic,jpg,art30622,component_2667,True
Au_art_30623.jpg,authentic,jpg,art30623,component_2668,True
Au_art_30624.jpg,authentic,jpg,art30624,component_2669,True
Au_art_30625.jpg,authentic,jpg,art30625,component_2670,True
Au_art_30626.jpg,authentic,jpg,art30626,component_2671,True
Au_art_30627.jpg,authentic,jpg,art30627,component_2672,True
Au_art_30628.jpg,authentic,jpg,art30628,component_2673,True
Au_art_30629.jpg,authentic,jpg,art30629,component_2674,True
Au_art_30630.jpg,authentic,jpg,art30630,component_2675,True
Au_art_30631.jpg,authentic,jpg,art30631,component_2676,True
Au_art_30632.jpg,authentic,jpg,art30632,component_2677,True
Au_art_30633.jpg,authentic,jpg,art30633,component_2678,True
Au_art_30634.jpg,authentic,jpg,art30634,component_2679,True
Au_art_30635.jpg,authentic,jpg,art30635,component_2680,True
Au_art_30636.jpg,authentic,jpg,art30636,component_2681,True
Au_art_30637.jpg,authentic,jpg,art30637,component_2682,True
Au_art_30638.jpg,authentic,jpg,art30638,component_2683,True
Au_art_30639.jpg,authentic,jpg,art30639,component_2684,True
Au_art_30640.jpg,authentic,jpg,art30640,component_2685,True
Au_art_30641.jpg,authentic,jpg,art30641,component_2686,True
Au_art_30642.jpg,authentic,jpg,art30642,component_2687,True
Au_art_30643.jpg,authentic,jpg,art30643,component_2688,True
Au_art_30644.jpg,authentic,jpg,art30644,component_2689,True
Au_art_30645.jpg,authentic,jpg,art30645,component_2690,True
Au_art_30646.jpg,authentic,jpg,art30646,component_2691,True
Au_art_30647.jpg,authentic,jpg,art30647,component_2692,True
Au_art_30648.jpg,authentic,jpg,art30648,component_2693,True
Au_art_30649.jpg,authentic,jpg,art30649,component_2694,True
Au_art_30650.jpg,authentic,jpg,art30650,component_2695,True
Au_art_30651.jpg,authentic,jpg,art30651,component_2696,True
Au_art_30652.jpg,authentic,jpg,art30652,component_2697,True
Au_art_30653.jpg,authentic,jpg,art30653,component_2698,True
Au_art_30654.jpg,authentic,jpg,art30654,component_2699,True
Au_art_30655.jpg,authentic,jpg,art30655,component_2700,True
Au_art_30656.jpg,authentic,jpg,art30656,component_2701,True
Au_art_30657.jpg,authentic,jpg,art30657,component_2702,True
Au_art_30658.jpg,authentic,jpg,art30658,component_2703,True
Au_art_30659.jpg,authentic,jpg,art30659,component_2704,True
Au_art_30660.jpg,authentic,jpg,art30660,component_2705,True
Au_art_30661.jpg,authentic,jpg,art30661,component_2706,True
Au_art_30662.jpg,authentic,jpg,art30662,component_2707,True
Au_art_30663.jpg,authentic,jpg,art30663,component_2708,True
Au_art_30664.jpg,authentic,jpg,art30664,component_2709,True
Au_art_30665.jpg,authentic,jpg,art30665,component_2710,True
Au_art_30666.jpg,authentic,jpg,art30666,component_2711,True
Au_art_30667.jpg,authentic,jpg,art30667,component_2712,True
Au_art_30668.jpg,authentic,jpg,art30668,component_2713,True
Au_art_30669.jpg,authentic,jpg,art30669,component_2714,True
Au_art_30670.jpg,authentic,jpg,art30670,component_2715,True
Au_art_30671.jpg,authentic,jpg,art30671,component_2716,True
Au_art_30672.jpg,authentic,jpg,art30672,component_2717,True
Au_art_30673.jpg,authentic,jpg,art30673,component_2718,True
Au_art_30674.jpg,authentic,jpg,art30674,component_2719,True
Au_art_30675.jpg,authentic,jpg,art30675,component_2720,True
Au_art_30676.jpg,authentic,jpg,art30676,component_2721,True
Au_art_30677.jpg,authentic,jpg,art30677,component_2722,True
Au_art_30678.jpg,authentic,jpg,art30678,component_2723,True
Au_art_30679.jpg,authentic,jpg,art30679,component_2724,True
Au_art_30680.jpg,authentic,jpg,art30680,component_2725,True
Au_art_30681.jpg,authentic,jpg,art30681,component_2726,True
Au_art_30682.jpg,authentic,jpg,art30682,component_2727,True
Au_art_30683.jpg,authentic,jpg,art30683,component_2728,True
Au_art_30684.jpg,authentic,jpg,art30684,component_2729,True
Au_art_30685.jpg,authentic,jpg,art30685,component_2730,True
Au_cha_00001.jpg,authentic,jpg,cha00001,component_0000,True
Au_cha_00002.jpg,authentic,jpg,cha00002,component_2731,True
Au_cha_00003.jpg,authentic,jpg,cha00003,component_2732,True
Au_cha_00004.jpg,authentic,jpg,cha00004,component_0000,True
Au_cha_00005.jpg,authentic,jpg,cha00005,component_0000,True
Au_cha_00006.jpg,authentic,jpg,cha00006,component_0000,True
Au_cha_00007.jpg,authentic,jpg,cha00007,component_0000,True
Au_cha_00008.jpg,authentic,jpg,cha00008,component_0000,True
Au_cha_00009.jpg,authentic,jpg,cha00009,component_2733,True
Au_cha_00010.jpg,authentic,jpg,cha00010,component_0000,True
Au_cha_00011.jpg,authentic,jpg,cha00011,component_0000,True
Au_cha_00012.jpg,authentic,jpg,cha00012,component_0000,True
Au_cha_00013.jpg,authentic,jpg,cha00013,component_0000,True
Au_cha_00014.jpg,authentic,jpg,cha00014,component_0000,True
Au_cha_00015.jpg,authentic,jpg,cha00015,component_0000,True
Au_cha_00016.jpg,authentic,jpg,cha00016,component_0000,True
Au_cha_00017.jpg,authentic,jpg,cha00017,component_2734,True
Au_cha_00018.jpg,authentic,jpg,cha00018,component_0000,True
Au_cha_00019.jpg,authentic,jpg,cha00019,component_0000,True
Au_cha_00020.jpg,authentic,jpg,cha00020,component_0000,True
Au_cha_00021.jpg,authentic,jpg,cha00021,component_0000,True
Au_cha_00022.jpg,authentic,jpg,cha00022,component_0000,True
Au_cha_00023.jpg,authentic,jpg,cha00023,component_0000,True
Au_cha_00024.jpg,authentic,jpg,cha00024,component_0000,True
Au_cha_00025.jpg,authentic,jpg,cha00025,component_2735,True
Au_cha_00026.jpg,authentic,jpg,cha00026,component_0000,True
Au_cha_00027.jpg,authentic,jpg,cha00027,component_0000,True
Au_cha_00028.jpg,authentic,jpg,cha00028,component_0000,True
Au_cha_00029.jpg,authentic,jpg,cha00029,component_0000,True
Au_cha_00030.jpg,authentic,jpg,cha00030,component_0000,True
Au_cha_00031.jpg,authentic,jpg,cha00031,component_0000,True
Au_cha_00032.jpg,authentic,jpg,cha00032,component_0000,True
Au_cha_00033.jpg,authentic,jpg,cha00033,component_2736,True
Au_cha_00034.jpg,authentic,jpg,cha00034,component_0000,True
Au_cha_00035.jpg,authentic,jpg,cha00035,component_0000,True
Au_cha_00036.jpg,authentic,jpg,cha00036,component_0000,True
Au_cha_00037.jpg,authentic,jpg,cha00037,component_2737,True
Au_cha_00038.jpg,authentic,jpg,cha00038,component_2738,True
Au_cha_00039.jpg,authentic,jpg,cha00039,component_0000,True
Au_cha_00040.jpg,authentic,jpg,cha00040,component_0000,True
Au_cha_00041.jpg,authentic,jpg,cha00041,component_0000,True
Au_cha_00042.jpg,authentic,jpg,cha00042,component_0000,True
Au_cha_00043.jpg,authentic,jpg,cha00043,component_2739,True
Au_cha_00044.jpg,authentic,jpg,cha00044,component_2739,True
Au_cha_00045.jpg,authentic,jpg,cha00045,component_2740,True
Au_cha_00046.jpg,authentic,jpg,cha00046,component_2741,True
Au_cha_00047.jpg,authentic,jpg,cha00047,component_0000,True
Au_cha_00048.jpg,authentic,jpg,cha00048,component_0000,True
Au_cha_00049.jpg,authentic,jpg,cha00049,component_0000,True
Au_cha_00050.jpg,authentic,jpg,cha00050,component_0000,True
Au_cha_00051.jpg,authentic,jpg,cha00051,component_0000,True
Au_cha_00052.jpg,authentic,jpg,cha00052,component_0000,True
Au_cha_00053.jpg,authentic,jpg,cha00053,component_0000,True
Au_cha_00054.jpg,authentic,jpg,cha00054,component_0000,True
Au_cha_00055.jpg,authentic,jpg,cha00055,component_0000,True
Au_cha_00056.jpg,authentic,jpg,cha00056,component_0000,True
Au_cha_00057.jpg,authentic,jpg,cha00057,component_2742,True
Au_cha_00058.jpg,authentic,jpg,cha00058,component_2743,True
Au_cha_00059.jpg,authentic,jpg,cha00059,component_2742,True
Au_cha_00060.jpg,authentic,jpg,cha00060,component_0000,True
Au_cha_00061.jpg,authentic,jpg,cha00061,component_2739,True
Au_cha_00062.jpg,authentic,jpg,cha00062,component_0000,True
Au_cha_00063.jpg,authentic,jpg,cha00063,component_0000,True
Au_cha_00064.jpg,authentic,jpg,cha00064,component_2744,True
Au_cha_00065.jpg,authentic,jpg,cha00065,component_0000,True
Au_cha_00066.jpg,authentic,jpg,cha00066,component_2745,True
Au_cha_00067.jpg,authentic,jpg,cha00067,component_0000,True
Au_cha_00068.jpg,authentic,jpg,cha00068,component_0000,True
Au_cha_00069.jpg,authentic,jpg,cha00069,component_2746,True
Au_cha_00070.jpg,authentic,jpg,cha00070,component_0000,True
Au_cha_00071.jpg,authentic,jpg,cha00071,component_0000,True
Au_cha_00072.jpg,authentic,jpg,cha00072,component_0000,True
Au_cha_00073.jpg,authentic,jpg,cha00073,component_2747,True
Au_cha_00074.jpg,authentic,jpg,cha00074,component_0000,True
Au_cha_00075.jpg,authentic,jpg,cha00075,component_0000,True
Au_cha_00076.jpg,authentic,jpg,cha00076,component_0000,True
Au_cha_00077.jpg,authentic,jpg,cha00077,component_0000,True
Au_cha_00078.jpg,authentic,jpg,cha00078,component_0000,True
Au_cha_00079.jpg,authentic,jpg,cha00079,component_0000,True
Au_cha_00080.jpg,authentic,jpg,cha00080,component_2748,True
Au_cha_00081.jpg,authentic,jpg,cha00081,component_0000,True
Au_cha_00082.jpg,authentic,jpg,cha00082,component_0000,True
Au_cha_00083.jpg,authentic,jpg,cha00083,component_0000,True
Au_cha_00084.jpg,authentic,jpg,cha00084,component_0000,True
Au_cha_00085.jpg,authentic,jpg,cha00085,component_0000,True
Au_cha_00086.jpg,authentic,jpg,cha00086,component_0000,True
Au_cha_00087.jpg,authentic,jpg,cha00087,component_0000,True
Au_cha_00088.jpg,authentic,jpg,cha00088,component_0000,True
Au_cha_00089.jpg,authentic,jpg,cha00089,component_0000,True
Au_cha_00090.jpg,authentic,jpg,cha00090,component_2749,True
Au_cha_00091.jpg,authentic,jpg,cha00091,component_0000,True
Au_cha_00092.jpg,authentic,jpg,cha00092,component_2750,True
Au_cha_00093.jpg,authentic,jpg,cha00093,component_0000,True
Au_cha_00094.jpg,authentic,jpg,cha00094,component_0000,True
Au_cha_00095.jpg,authentic,jpg,cha00095,component_0000,True
Au_cha_00096.jpg,authentic,jpg,cha00096,component_0000,True
Au_cha_00097.jpg,authentic,jpg,cha00097,component_0000,True
Au_cha_00098.jpg,authentic,jpg,cha00098,component_0000,True
Au_cha_00099.jpg,authentic,jpg,cha00099,component_0000,True
Au_cha_00100.jpg,authentic,jpg,cha00100,component_0000,True
Au_cha_10001.jpg,authentic,jpg,cha10001,component_2751,True
Au_cha_10002.jpg,authentic,jpg,cha10002,component_2751,True
Au_cha_10101.jpg,authentic,jpg,cha10101,component_0000,True
Au_cha_10102.jpg,authentic,jpg,cha10102,component_2752,True
