filename,component_group_id,fold
Au_art_30253.jpg,component_2298,3
Au_art_30254.jpg,component_2299,2
Au_art_30255.jpg,component_2300,1
Au_art_30256.jpg,component_2301,4
Au_art_30257.jpg,component_2302,3
Au_art_30258.jpg,component_2303,2
Au_art_30259.jpg,component_2304,1
Au_art_30260.jpg,component_2305,4
Au_art_30261.jpg,component_2306,3
Au_art_30262.jpg,component_2307,2
Au_art_30263.jpg,component_2308,1
Au_art_30264.jpg,component_2309,4
Au_art_30265.jpg,component_2310,3
Au_art_30266.jpg,component_2311,2
Au_art_30267.jpg,component_2312,1
Au_art_30268.jpg,component_2313,4
Au_art_30269.jpg,component_2314,3
Au_art_30270.jpg,component_2315,2
Au_art_30271.jpg,component_2316,1
Au_art_30272.jpg,component_2317,4
Au_art_30273.jpg,component_2318,3
Au_art_30274.jpg,component_2319,2
Au_art_30275.jpg,component_2320,1
Au_art_30276.jpg,component_2321,4
Au_art_30277.jpg,component_2322,3
Au_art_30278.jpg,component_2323,2
Au_art_30279.jpg,component_2324,1
Au_art_30280.jpg,component_2325,4
Au_art_30281.jpg,component_2326,3
Au_art_30282.jpg,component_2327,2
Au_art_30283.jpg,component_2328,1
Au_art_30284.jpg,component_2329,4
Au_art_30285.jpg,component_2330,3
Au_art_30286.jpg,component_2331,2
Au_art_30287.jpg,component_2332,1
Au_art_30288.jpg,component_2333,4
Au_art_30289.jpg,component_2334,3
Au_art_30290.jpg,component_2335,2
Au_art_30291.jpg,component_2336,1
Au_art_30292.jpg,component_2337,4
Au_art_30293.jpg,component_2338,3
Au_art_30294.jpg,component_2339,2
Au_art_30295.jpg,component_2340,1
Au_art_30296.jpg,component_2341,4
Au_art_30297.jpg,component_2342,3
Au_art_30298.jpg,component_2343,2
Au_art_30299.jpg,component_2344,1
Au_art_30300.jpg,component_2345,4
Au_art_30301.jpg,component_2346,3
Au_art_30302.jpg,component_2347,2
Au_art_30303.jpg,component_2348,1
Au_art_30304.jpg,component_2349,4
Au_art_30305.jpg,component_2350,3
Au_art_30306.jpg,component_2351,2
Au_art_30307.jpg,component_2352,1
Au_art_30308.jpg,component_2353,4
Au_art_30309.jpg,component_2354,3
Au_art_30310.jpg,component_2355,2
Au_art_30311.jpg,component_2356,1
Au_art_30312.jpg,component_2357,4
Au_art_30313.jpg,component_2358,3
Au_art_30314.jpg,component_2359,2
Au_art_30315.jpg,component_2360,1
Au_art_30316.jpg,component_2361,4
Au_art_30317.jpg,component_2362,3
Au_art_30318.jpg,component_2363,2
Au_art_30319.jpg,component_2364,1
Au_art_30320.jpg,component_2365,4
Au_art_30321.jpg,component_2366,3
Au_art_30322.jpg,component_2367,2
Au_art_30323.jpg,component_2368,1
Au_art_30324.jpg,component_2369,4
Au_art_30325.jpg,component_2370,3
Au_art_30326.jpg,component_2371,2
Au_art_30327.jpg,component_2372,1
Au_art_30328.jpg,component_2373,4
Au_art_30329.jpg,component_2374,3
Au_art_30330.jpg,component_2375,2
Au_art_30331.jpg,component_2376,1
Au_art_30332.jpg,component_2377,4
Au_art_30333.jpg,component_2378,3
Au_art_30334.jpg,component_2379,2
Au_art_30335.jpg,component_2380,1
Au_art_30336.jpg,component_2381,4
Au_art_30337.jpg,component_2382,3
Au_art_30338.jpg,component_2383,2
Au_art_30339.jpg,component_2384,1
Au_art_30340.jpg,component_2385,4
Au_art_30341.jpg,component_2386,3
Au_art_30342.jpg,component_2387,2
Au_art_30343.jpg,component_2388,1
Au_art_30344.jpg,component_2389,4
Au_art_30345.jpg,component_2390,3
Au_art_30346.jpg,component_2391,2
Au_art_30347.jpg,component_2392,1
Au_art_30348.jpg,component_2393,4
Au_art_30349.jpg,component_2394,3
Au_art_30350.jpg,component_2395,2
Au_art_30351.jpg,component_2396,1
Au_art_30352.jpg,component_2397,4
Au_art_30353.jpg,component_2398,3
Au_art_30354.jpg,component_2399,2
Au_art_30355.jpg,component_2400,1
Au_art_30356.jpg,component_2401,4
Au_art_30357.jpg,component_2402,3
Au_art_30358.jpg,component_2403,2
Au_art_30359.jpg,component_2404,1
Au_art_30360.jpg,component_2405,4
Au_art_30361.jpg,component_2406,3
Au_art_30362.jpg,component_2407,2
Au_art_30363.jpg,component_2408,1
Au_art_30364.jpg,component_2409,4
Au_art_30365.jpg,component_2410,3
Au_art_30366.jpg,component_2411,2
Au_art_30367.jpg,component_2412,1
Au_art_30368.jpg,component_2413,4
Au_art_30369.jpg,component_2414,3
Au_art_30370.jpg,component_2415,2
Au_art_30371.jpg,component_2416,1
Au_art_30372.jpg,component_2417,4
Au_art_30373.jpg,component_2418,3
Au_art_30374.jpg,component_2419,2
Au_art_30375.jpg,component_2420,1
Au_art_30376.jpg,component_2421,4
Au_art_30377.jpg,component_2422,3
Au_art_30378.jpg,component_2423,2
Au_art_30379.jpg,component_2424,1
Au_art_30380.jpg,component_2425,4
Au_art_30381.jpg,component_2426,3
Au_art_30382.jpg,component_2427,2
Au_art_30383.jpg,component_2428,1
Au_art_30384.jpg,component_2429,4
Au_art_30385.jpg,component_2430,3
Au_art_30386.jpg,component_2431,2
Au_art_30387.jpg,component_2432,1
Au_art_30388.jpg,component_2433,4
Au_art_30389.jpg,component_2434,3
Au_art_30390.jpg,component_2435,2
Au_art_30391.jpg,component_2436,1
Au_art_30392.jpg,component_2437,4
Au_art_30393.jpg,component_2438,3
Au_art_30394.jpg,component_2439,2
Au_art_30395.jpg,component_2440,1
Au_art_30396.jpg,component_2441,4
Au_art_30397.jpg,component_2442,3
Au_art_30398.jpg,component_2443,2
Au_art_30399.jpg,component_2444,1
Au_art_30400.jpg,component_2445,4
Au_art_30401.jpg,component_2446,3
Au_art_30402.jpg,component_2447,2
Au_art_30403.jpg,component_2448,1
Au_art_30404.jpg,component_2449,4
Au_art_30405.jpg,component_2450,3
Au_art_30406.jpg,component_2451,2
Au_art_30407.jpg,component_2452,1
Au_art_30408.jpg,component_2453,4
Au_art_30409.jpg,component_2454,3
Au_art_30410.jpg,component_2455,2
Au_art_30411.jpg,component_2456,1
Au_art_30412.jpg,component_2457,4
Au_art_30413.jpg,component_2458,3
Au_art_30414.jpg,component_2459,2
Au_art_30415.jpg,component_2460,1
Au_art_30416.jpg,component_2461,4
Au_art_30417.jpg,component_2462,3
Au_art_30418.jpg,component_2463,2
Au_art_30419.jpg,component_2464,1
Au_art_30420.jpg,component_2465,4
Au_art_30421.jpg,component_2466,3
Au_art_30422.jpg,component_2467,2
Au_art_30423.jpg,component_2468,1
Au_art_30424.jpg,component_2469,4
Au_art_30425.jpg,component_2470,3
Au_art_30426.jpg,component_2471,2
Au_art_30427.jpg,component_2472,1
Au_art_30428.jpg,component_2473,4
Au_art_30429.jpg,component_2474,3
Au_art_30430.jpg,component_2475,2
Au_art_30431.jpg,component_2476,1
Au_art_30432.jpg,component_2477,4
Au_art_30433.jpg,component_2478,3
Au_art_30434.jpg,component_2479,2
Au_art_30435.jpg,component_2480,1
Au_art_30436.jpg,component_2481,4
Au_art_30437.jpg,component_2482,3
Au_art_30438.jpg,component_2483,2
Au_art_30439.jpg,component_2484,1
Au_art_30440.jpg,component_2485,4
Au_art_30441.jpg,component_2486,3
Au_art_30442.jpg,component_2487,2
Au_art_30443.jpg,component_2488,1
Au_art_30444.jpg,component_2489,4
Au_art_30445.jpg,component_2490,3
Au_art_30446.jpg,component_2491,2
Au_art_30447.jpg,component_2492,1
Au_art_30448.jpg,component_2493,4
Au_art_30449.jpg,component_2494,3
Au_art_30450.jpg,component_2495,2
Au_art_30451.jpg,component_2496,1
Au_art_30452.jpg,component_2497,4
Au_art_30453.jpg,component_2498,3
Au_art_30454.jpg,component_2499,2
Au_art_30455.jpg,component_2500,1
Au_art_30456.jpg,component_2501,4
Au_art_30457.jpg,component_2502,3
Au_art_30458.jpg,component_2503,2
Au_art_30459.jpg,component_2504,1
Au_art_30460.jpg,component_2505,4
Au_art_30461.jpg,component_2506,3
Au_art_30462.jpg,component_2507,2
Au_art_30463.jpg,component_2508,1
Au_art_30464.jpg,component_2509,4
Au_art_30465.jpg,component_2510,3
Au_art_30466.jpg,component_2511,2
Au_art_30467.jpg,component_2512,1
Au_art_30468.jpg,component_2513,4
Au_art_30469.jpg,component_2514,3
Au_art_30470.jpg,component_2515,2
Au_art_30471.jpg,component_2516,1
Au_art_30472.jpg,component_2517,4
Au_art_30473.jpg,component_2518,3
Au_art_30474.jpg,component_2519,2
Au_art_30475.jpg,component_2520,1
Au_art_30476.jpg,component_2521,4
Au_art_30477.jpg,component_2522,3
Au_art_30478.jpg,component_2523,2
Au_art_30479.jpg,component_2524,1
Au_art_30480.jpg,component_2525,4
Au_art_30481.jpg,component_2526,3
Au_art_30482.jpg,component_2527,2
Au_art_30483.jpg,component_2528,1
Au_art_30484.jpg,component_2529,4
Au_art_30485.jpg,component_2530,3
Au_art_30486.jpg,component_2531,2
Au_art_30487.jpg,component_2532,1
Au_art_30488.jpg,component_2533,4
Au_art_30489.jpg,component_2534,3
Au_art_30490.jpg,component_2535,2
Au_art_30491.jpg,component_2536,1
Au_art_30492.jpg,component_2537,4
Au_art_30493.jpg,component_2538,3
Au_art_30494.jpg,component_2539,2
Au_art_30495.jpg,component_2540,1
Au_art_30496.jpg,component_2541,4
Au_art_30497.jpg,component_2542,3
Au_art_30498.jpg,component_2543,2
Au_art_30499.jpg,component_2544,1
Au_art_30500.jpg,component_2545,4
Au_art_30501.jpg,component_2546,3
Au_art_30502.jpg,component_2547,2
Au_art_30503.jpg,component_2548,1
Au_art_30504.jpg,component_2549,4
Au_art_30505.jpg,component_2550,3
Au_art_30506.jpg,component_2551,2
Au_art_30507.jpg,component_2552,1
Au_art_30508.jpg,component_2553,4
Au_art_30509.jpg,component_2554,3
Au_art_30510.jpg,component_2555,2
Au_art_30511.jpg,component_2556,1
Au_art_30512.jpg,component_2557,4
Au_art_30513.jpg,component_2558,3
Au_art_30514.jpg,component_2559,2
Au_art_30515.jpg,component_2560,1
Au_art_30516.jpg,component_2561,4
Au_art_30517.jpg,component_2562,3
Au_art_30518.jpg,component_2563,2
Au_art_30519.jpg,component_2564,1
Au_art_30520.jpg,component_2565,4
Au_art_30521.jpg,component_2566,3
Au_art_30522.jpg,component_2567,2
Au_art_30523.jpg,component_2568,1
Au_art_30524.jpg,component_2569,4
Au_art_30525.jpg,component_2570,3
Au_art_30526.jpg,component_2571,2
Au_art_30527.jpg,component_2572,1
Au_art_30528.jpg,component_2573,4
Au_art_30529.jpg,component_2574,3
Au_art_30530.jpg,component_2575,2
Au_art_30531.jpg,component_2576,1
Au_art_30532.jpg,component_2577,4
Au_art_30533.jpg,component_2578,3
Au_art_30534.jpg,component_2579,2
Au_art_30535.jpg,component_2580,1
Au_art_30536.jpg,component_2581,4
Au_art_30537.jpg,component_2582,3
Au_art_30538.jpg,component_2583,2
Au_art_30539.jpg,component_2584,1
Au_art_30540.jpg,component_2585,4
Au_art_30541.jpg,component_2586,3
Au_art_30542.jpg,component_2587,2
Au_art_30543.jpg,component_2588,1
Au_art_30544.jpg,component_2589,4
Au_art_30545.jpg,component_2590,3
Au_art_30546.jpg,component_2591,2
Au_art_30547.jpg,component_2592,1
Au_art_30548.jpg,component_2593,4
Au_art_30549.jpg,component_2594,3
Au_art_30550.jpg,component_2595,2
Au_art_30551.jpg,component_2596,1
Au_art_30552.jpg,component_2597,4
Au_art_30553.jpg,component_2598,3
Au_art_30554.jpg,component_2599,2
Au_art_30555.jpg,component_2600,1
Au_art_30556.jpg,component_2601,4
Au_art_30557.jpg,component_2602,3
Au_art_30558.jpg,component_2603,2
Au_art_30559.jpg,component_2604,1
Au_art_30560.jpg,component_2605,4
Au_art_30561.jpg,component_2606,3
Au_art_30562.jpg,component_2607,2
Au_art_30563.jpg,component_2608,1
Au_art_30564.jpg,component_2609,4
Au_art_30565.jpg,component_2610,3
Au_art_30566.jpg,component_2611,2
Au_art_30567.jpg,component_2612,1
Au_art_30568.jpg,component_2613,4
Au_art_30569.jpg,component_2614,3
Au_art_30570.jpg,component_2615,2
Au_art_30571.jpg,component_2616,1
Au_art_30572.jpg,component_2617,4
Au_art_30573.jpg,component_2618,3
Au_art_30574.jpg,component_2619,2
Au_art_30575.jpg,component_2620,1
Au_art_30576.jpg,component_2621,4
Au_art_30577.jpg,component_2622,3
Au_art_30578.jpg,component_2623,2
Au_art_30579.jpg,component_2624,1
Au_art_30580.jpg,component_2625,4
Au_art_30581.jpg,component_2626,3
Au_art_30582.jpg,component_2627,2
Au_art_30583.jpg,component_2628,1
Au_art_30584.jpg,component_2629,4
Au_art_30585.jpg,component_2630,3
Au_art_30586.jpg,component_2631,2
Au_art_30587.jpg,component_2632,1
Au_art_30588.jpg,component_2633,4
Au_art_30589.jpg,component_2634,3
Au_art_30590.jpg,component_2635,2
Au_art_30591.jpg,component_2636,1
Au_art_30592.jpg,component_2637,4
Au_art_30593.jpg,component_2638,3
Au_art_30594.jpg,component_2639,2
Au_art_30595.jpg,component_2640,1
Au_art_30596.jpg,component_2641,4
Au_art_30597.jpg,component_2642,3
Au_art_30598.jpg,component_2643,2
Au_art_30599.jpg,component_2644,1
Au_art_30600.jpg,component_2645,4
Au_art_30601.jpg,component_2646,3
Au_art_30602.jpg,component_2647,2
Au_art_30603.jpg,component_2648,1
Au_art_30604.jpg,component_2649,4
Au_art_30605.jpg,component_2650,3
Au_art_30606.jpg,component_2651,2
Au_art_30607.jpg,component_2652,1
Au_art_30608.jpg,component_2653,4
Au_art_30609.jpg,component_2654,3
Au_art_30610.jpg,component_2655,2
Au_art_30611.jpg,component_2656,1
Au_art_30612.jpg,component_2657,4
Au_art_30613.jpg,component_2658,3
Au_art_30614.jpg,component_2659,2
Au_art_30615.jpg,component_2660,1
Au_art_30616.jpg,component_2661,4
Au_art_30617.jpg,component_2662,3
Au_art_30618.jpg,component_2663,2
Au_art_30619.jpg,component_2664,1
Au_art_30620.jpg,component_2665,4
Au_art_30621.jpg,component_2666,3
Au_art_30622.jpg,component_2667,2
Au_art_30623.jpg,component_2668,1
Au_art_30624.jpg,component_2669,4
Au_art_30625.jpg,component_2670,3
Au_art_30626.jpg,component_2671,2
Au_art_30627.jpg,component_2672,1
Au_art_30628.jpg,component_2673,4
Au_art_30629.jpg,component_2674,3
Au_art_30630.jpg,component_2675,2
Au_art_30631.jpg,component_2676,1
Au_art_30632.jpg,component_2677,4
Au_art_30633.jpg,component_2678,3
Au_art_30634.jpg,component_2679,2
Au_art_30635.jpg,component_2680,1
Au_art_30636.jpg,component_2681,4
Au_art_30637.jpg,component_2682,3
Au_art_30638.jpg,component_2683,2
Au_art_30639.jpg,component_2684,1
Au_art_30640.jpg,component_2685,4
Au_art_30641.jpg,component_2686,3
Au_art_30642.jpg,component_2687,2
Au_art_30643.jpg,component_2688,1
Au_art_30644.jpg,component_2689,4
Au_art_30645.jpg,component_2690,3
Au_art_30646.jpg,component_2691,2
Au_art_30647.jpg,component_2692,1
Au_art_30648.jpg,component_2693,4
Au_art_30649.jpg,component_2694,3
Au_art_30650.jpg,component_2695,2
Au_art_30651.jpg,component_2696,1
Au_art_30652.jpg,component_2697,4
Au_art_30653.jpg,component_2698,3
Au_art_30654.jpg,component_2699,2
Au_art_30655.jpg,component_2700,1
Au_art_30656.jpg,component_2701,4
Au_art_30657.jpg,component_2702,3
Au_art_30658.jpg,component_2703,2
Au_art_30659.jpg,component_2704,1
Au_art_30660.jpg,component_2705,4
Au_art_30661.jpg,component_2706,3
Au_art_30662.jpg,component_2707,2
Au_art_30663.jpg,component_2708,1
Au_art_30664.jpg,component_2709,4
Au_art_30665.jpg,component_2710,3
Au_art_30666.jpg,component_2711,2
Au_art_30667.jpg,component_2712,1
Au_art_30668.jpg,component_2713,4
Au_art_30669.jpg,component_2714,3
Au_art_30670.jpg,component_2715,2
Au_art_30671.jpg,component_2716,1
Au_art_30672.jpg,component_2717,4
Au_art_30673.jpg,component_2718,3
Au_art_30674.jpg,component_2719,2
Au_art_30675.jpg,component_2720,1
Au_art_30676.jpg,component_2721,4
Au_art_30677.jpg,component_2722,3
Au_art_30678.jpg,component_2723,2
Au_art_30679.jpg,component_2724,1
Au_art_30680.jpg,component_2725,4
Au_art_30681.jpg,component_2726,3
Au_art_30682.jpg,component_2727,2
Au_art_30683.jpg,component_2728,1
Au_art_30684.jpg,component_2729,4
Au_art_30685.jpg,component_2730,3
Au_cha_00001.jpg,component_0000,0
Au_cha_00002.jpg,component_2731,2
Au_cha_00003.jpg,component_2732,2
Au_cha_00004.jpg,component_0000,0
Au_cha_00005.jpg,component_0000,0
Au_cha_00006.jpg,component_0000,0
Au_cha_00007.jpg,component_0000,0
Au_cha_00008.jpg,component_0000,0
Au_cha_00009.jpg,component_2733,3
Au_cha_00010.jpg,component_0000,0
Au_cha_00011.jpg,component_0000,0
Au_cha_00012.jpg,component_0000,0
Au_cha_00013.jpg,component_0000,0
Au_cha_00014.jpg,component_0000,0
Au_cha_00015.jpg,component_0000,0
Au_cha_00016.jpg,component_0000,0
Au_cha_00017.jpg,component_2734,1
Au_cha_00018.jpg,component_0000,0
Au_cha_00019.jpg,component_0000,0
Au_cha_00020.jpg,component_0000,0
Au_cha_00021.jpg,component_0000,0
Au_cha_00022.jpg,component_0000,0
Au_cha_00023.jpg,component_0000,0
Au_cha_00024.jpg,component_0000,0
Au_cha_00025.jpg,component_2735,2
Au_cha_00026.jpg,component_0000,0
Au_cha_00027.jpg,component_0000,0
Au_cha_00028.jpg,component_0000,0
Au_cha_00029.jpg,component_0000,0
Au_cha_00030.jpg,component_0000,0
Au_cha_00031.jpg,component_0000,0
Au_cha_00032.jpg,component_0000,0
Au_cha_00033.jpg,component_2736,1
Au_cha_00034.jpg,component_0000,0
Au_cha_00035.jpg,component_0000,0
Au_cha_00036.jpg,component_0000,0
Au_cha_00037.jpg,component_2737,4
Au_cha_00038.jpg,component_2738,4
Au_cha_00039.jpg,component_0000,0
Au_cha_00040.jpg,component_0000,0
Au_cha_00041.jpg,component_0000,0
Au_cha_00042.jpg,component_0000,0
Au_cha_00043.jpg,component_2739,2
Au_cha_00044.jpg,component_2739,2
Au_cha_00045.jpg,component_2740,3
Au_cha_00046.jpg,component_2741,2
Au_cha_00047.jpg,component_0000,0
Au_cha_00048.jpg,component_0000,0
Au_cha_00049.jpg,component_0000,0
Au_cha_00050.jpg,component_0000,0
Au_cha_00051.jpg,component_0000,0
Au_cha_00052.jpg,component_0000,0
Au_cha_00053.jpg,component_0000,0
Au_cha_00054.jpg,component_0000,0
Au_cha_00055.jpg,component_0000,0
Au_cha_00056.jpg,component_0000,0
Au_cha_00057.jpg,component_2742,1
Au_cha_00058.jpg,component_2743,4
Au_cha_00059.jpg,component_2742,1
Au_cha_00060.jpg,component_0000,0
Au_cha_00061.jpg,component_2739,2
Au_cha_00062.jpg,component_0000,0
Au_cha_00063.jpg,component_0000,0
Au_cha_00064.jpg,component_2744,3
Au_cha_00065.jpg,component_0000,0
Au_cha_00066.jpg,component_2745,3
Au_cha_00067.jpg,component_0000,0
Au_cha_00068.jpg,component_0000,0
Au_cha_00069.jpg,component_2746,1
Au_cha_00070.jpg,component_0000,0
Au_cha_00071.jpg,component_0000,0
Au_cha_00072.jpg,component_0000,0
Au_cha_00073.jpg,component_2747,4
Au_cha_00074.jpg,component_0000,0
Au_cha_00075.jpg,component_0000,0
Au_cha_00076.jpg,component_0000,0
Au_cha_00077.jpg,component_0000,0
Au_cha_00078.jpg,component_0000,0
Au_cha_00079.jpg,component_0000,0
Au_cha_00080.jpg,component_2748,2
Au_cha_00081.jpg,component_0000,0
Au_cha_00082.jpg,component_0000,0
Au_cha_00083.jpg,component_0000,0
Au_cha_00084.jpg,component_0000,0
Au_cha_00085.jpg,component_0000,0
Au_cha_00086.jpg,component_0000,0
Au_cha_00087.jpg,component_0000,0
Au_cha_00088.jpg,component_0000,0
Au_cha_00089.jpg,component_0000,0
Au_cha_00090.jpg,component_2749,1
Au_cha_00091.jpg,component_0000,0
Au_cha_00092.jpg,component_2750,4
Au_cha_00093.jpg,component_0000,0
Au_cha_00094.jpg,component_0000,0
Au_cha_00095.jpg,component_0000,0
Au_cha_00096.jpg,component_0000,0
Au_cha_00097.jpg,component_0000,0
Au_cha_00098.jpg,component_0000,0
Au_cha_00099.jpg,component_0000,0
Au_cha_00100.jpg,component_0000,0
Au_cha_10001.jpg,component_2751,2
Au_cha_10002.jpg,component_2751,2
Au_cha_10101.jpg,component_0000,0
Au_cha_10102.jpg,component_2752,1
Au_cha_10103.jpg,component_2753,3
Au_cha_10104.jpg,component_2754,4
Au_cha_10105.jpg,component_2755,2
Au_cha_10106.jpg,component_2752,1
Au_cha_10107.jpg,component_2752,1
Au_cha_10108.jpg,component_0000,0
Au_cha_10109.jpg,component_0000,0
Au_cha_10110.jpg,component_0000,0
Au_cha_10111.jpg,component_2756,4
Au_cha_10112.jpg,component_0000,0
Au_cha_10113.jpg,component_2756,4
Au_cha_10114.jpg,component_0000,0
Au_cha_10115.jpg,component_2757,4
Au_cha_10116.jpg,component_2758,1
Au_cha_10117.jpg,component_2759,1
Au_cha_10118.jpg,component_2760,1
Au_cha_10119.jpg,component_2760,1
Au_cha_10120.jpg,component_2761,1
Au_cha_10121.jpg,component_2762,4
Au_cha_10122.jpg,component_0000,0
Au_cha_10123.jpg,component_0000,0
Au_cha_10124.jpg,component_2763,3
Au_cha_10125.jpg,component_0000,0
Au_cha_10126.jpg,component_2764,3
Au_cha_10127.jpg,component_0000,0
Au_cha_10128.jpg,component_0000,0
Au_cha_10129.jpg,component_2765,3
Au_cha_10130.jpg,component_0000,0
Au_cha_10131.jpg,component_0000,0
Au_cha_10132.jpg,component_2766,2
Au_cha_10133.jpg,component_0000,0
Au_cha_10134.jpg,component_0000,0
Au_cha_10135.jpg,component_2767,4
Au_cha_10136.jpg,component_0000,0
Au_cha_10137.jpg,component_0000,0
Au_cha_10138.jpg,component_0000,0
Au_cha_10139.jpg,component_0000,0
Au_cha_10140.jpg,component_0000,0
Au_cha_10141.jpg,component_0000,0
Au_cha_10142.jpg,component_0000,0
Au_cha_10143.jpg,component_2768,2
Au_cha_10144.jpg,component_2769,1
Au_cha_10145.jpg,component_2770,1
Au_cha_10146.jpg,component_2769,1
Au_cha_10147.jpg,component_2771,1
Au_cha_10148.jpg,component_0000,0
Au_cha_10149.jpg,component_0000,0
Au_cha_10150.jpg,component_0000,0
Au_cha_10151.jpg,component_0000,0
Au_cha_10152.jpg,component_2772,3
Au_cha_10153.jpg,component_2773,2
Au_cha_10154.jpg,component_2774,3
Au_cha_10155.jpg,component_2775,4
Au_cha_10156.jpg,component_2776,3
Au_cha_10157.jpg,component_0000,0
Au_cha_10158.jpg,component_0000,0
Au_cha_10159.jpg,component_0000,0
Au_cha_10160.jpg,component_2777,4
Au_cha_10161.jpg,component_2778,2
Au_cha_10162.jpg,component_0000,0
Au_cha_10163.jpg,component_2779,2
Au_cha_10164.jpg,component_0000,0
Au_cha_10165.jpg,component_2780,2
Au_cha_10166.jpg,component_0000,0
Au_cha_10167.jpg,component_2781,1
Au_cha_10168.jpg,component_0000,0
Au_cha_10169.jpg,component_0000,0
Au_cha_10170.jpg,component_0000,0
Au_cha_10171.jpg,component_0000,0
Au_cha_10172.jpg,component_0000,0
Au_cha_10173.jpg,component_0000,0
Au_cha_10174.jpg,component_0000,0
Au_cha_10175.jpg,component_0000,0
Au_cha_10176.jpg,component_0000,0
Au_cha_10177.jpg,component_2782,1
Au_cha_10178.jpg,component_2783,1
Au_cha_10179.jpg,component_0000,0
Au_cha_10180.jpg,component_0000,0
Au_cha_10181.jpg,component_2784,4
Au_cha_10182.jpg,component_0000,0
Au_cha_10183.jpg,component_2785,3
Au_cha_10184.jpg,component_2786,3
Au_cha_10185.jpg,component_0000,0
Au_cha_10186.jpg,component_0000,0
Au_cha_10187.jpg,component_0000,0
Au_cha_10188.jpg,component_0000,0
Au_cha_10189.jpg,component_2787,2
Au_cha_10190.jpg,component_2788,4
Au_cha_10191.jpg,component_2789,1
Au_cha_10192.jpg,component_2790,4
Au_cha_10193.jpg,component_0000,0
Au_cha_10194.jpg,component_2790,4
Au_cha_10195.jpg,component_0000,0
Au_cha_10196.jpg,component_2791,4
Au_cha_10197.jpg,component_0000,0
Au_cha_10198.jpg,component_0000,0
Au_cha_10199.jpg,component_2792,2
Au_cha_10200.jpg,component_2793,3
Au_cha_10201.jpg,component_2794,2
Au_cha_10202.jpg,component_2795,1
Au_cha_10203.jpg,component_2796,4
Au_cha_10204.jpg,component_2797,1
Au_cha_10205.jpg,component_2798,4
Au_cha_10206.jpg,component_2781,1
Au_cha_10207.jpg,component_2781,1
Au_cha_10208.jpg,component_2781,1
Au_cha_10209.jpg,component_0000,0
Au_cha_10210.jpg,component_2781,1
Au_cha_10211.jpg,component_0000,0
Au_cha_20001.jpg,component_2799,3
Au_cha_20002.jpg,component_2800,2
Au_cha_20003.jpg,component_2801,1
Au_cha_20004.jpg,component_2802,4
Au_cha_20005.jpg,component_2803,3
Au_cha_20006.jpg,component_2804,2
Au_cha_20007.jpg,component_2805,1
Au_cha_20008.jpg,component_2806,4
Au_cha_20009.jpg,component_2807,3
Au_cha_20010.jpg,component_2808,2
Au_cha_20011.jpg,component_2809,1
Au_cha_20012.jpg,component_2810,4
Au_cha_20013.jpg,component_2811,3
Au_cha_20014.jpg,component_2812,2
Au_cha_20015.jpg,component_2813,1
Au_cha_20016.jpg,component_2814,4
Au_cha_20017.jpg,component_0113,1
Au_cha_20018.jpg,component_2815,3
Au_cha_20019.jpg,component_2816,2
Au_cha_20020.jpg,component_2817,1
Au_cha_20021.jpg,component_2818,4
Au_cha_20022.jpg,component_2819,3
Au_cha_20023.jpg,component_2820,2
Au_cha_20024.jpg,component_2821,1
Au_cha_20025.jpg,component_2822,4
Au_cha_20026.jpg,component_2823,3
Au_cha_20027.jpg,component_2824,2
Au_cha_20028.jpg,component_2825,1
Au_cha_20029.jpg,component_2826,4
Au_cha_20030.jpg,component_2827,3
Au_cha_20031.jpg,component_1016,3
Au_cha_20032.jpg,component_2828,2
Au_cha_20033.jpg,component_2829,1
Au_cha_20034.jpg,component_2830,4
Au_cha_20035.jpg,component_2831,3
Au_cha_20036.jpg,component_2832,2
Au_cha_20037.jpg,component_2833,1
Au_cha_20038.jpg,component_2834,4
Au_cha_20039.jpg,component_2835,3
Au_cha_20040.jpg,component_2836,2
Au_cha_20041.jpg,component_2837,1
Au_cha_20042.jpg,component_2838,4
Au_cha_20043.jpg,component_2839,3
Au_cha_20044.jpg,component_0081,2
Au_cha_20045.jpg,component_2840,2
Au_cha_20046.jpg,component_2841,1
Au_cha_20047.jpg,component_2842,4
Au_cha_20048.jpg,component_2843,3
Au_cha_30001.jpg,component_2844,2
Au_cha_30002.jpg,component_2845,1
Au_cha_30003.jpg,component_2846,4
Au_cha_30004.jpg,component_2847,3
Au_cha_30005.jpg,component_2848,2
Au_cha_30006.jpg,component_2849,1
Au_cha_30007.jpg,component_2850,4
Au_cha_30008.jpg,component_2851,3
Au_cha_30009.jpg,component_2852,2
Au_cha_30010.jpg,component_2853,1
Au_cha_30011.jpg,component_2854,4
Au_cha_30012.jpg,component_2855,3
Au_cha_30013.jpg,component_2856,2
Au_cha_30014.jpg,component_2857,1
Au_cha_30015.jpg,component_2858,4
Au_cha_30016.jpg,component_2859,3
Au_cha_30017.jpg,component_2860,2
Au_cha_30018.jpg,component_2861,1
Au_cha_30019.jpg,component_2862,4
Au_cha_30020.jpg,component_2863,3
Au_cha_30021.jpg,component_2864,2
Au_cha_30022.jpg,component_2865,1
Au_cha_30023.jpg,component_2866,4
Au_cha_30024.jpg,component_2867,3
Au_cha_30025.jpg,component_2868,2
Au_cha_30026.jpg,component_2869,1
Au_cha_30027.jpg,component_2870,4
