filename,label,fold
Au_art_30373.jpg,authentic,0
Au_art_30374.jpg,authentic,2
Au_art_30375.jpg,authentic,0
Au_art_30376.jpg,authentic,4
Au_art_30377.jpg,authentic,2
Au_art_30378.jpg,authentic,2
Au_art_30379.jpg,authentic,0
Au_art_30380.jpg,authentic,2
Au_art_30381.jpg,authentic,0
Au_art_30382.jpg,authentic,0
Au_art_30383.jpg,authentic,4
Au_art_30384.jpg,authentic,3
Au_art_30385.jpg,authentic,1
Au_art_30386.jpg,authentic,1
Au_art_30387.jpg,authentic,0
Au_art_30388.jpg,authentic,3
Au_art_30389.jpg,authentic,0
Au_art_30390.jpg,authentic,2
Au_art_30391.jpg,authentic,4
Au_art_30392.jpg,authentic,0
Au_art_30393.jpg,authentic,0
Au_art_30394.jpg,authentic,2
Au_art_30395.jpg,authentic,2
Au_art_30396.jpg,authentic,3
Au_art_30397.jpg,authentic,2
Au_art_30398.jpg,authentic,1
Au_art_30399.jpg,authentic,2
Au_art_30400.jpg,authentic,4
Au_art_30401.jpg,authentic,0
Au_art_30402.jpg,authentic,2
Au_art_30403.jpg,authentic,4
Au_art_30404.jpg,authentic,1
Au_art_30405.jpg,authentic,2
Au_art_30406.jpg,authentic,2
Au_art_30407.jpg,authentic,1
Au_art_30408.jpg,authentic,1
Au_art_30409.jpg,authentic,1
Au_art_30410.jpg,authentic,3
Au_art_30411.jpg,authentic,0
Au_art_30412.jpg,authentic,2
Au_art_30413.jpg,authentic,4
Au_art_30414.jpg,authentic,4
Au_art_30415.jpg,authentic,3
Au_art_30416.jpg,authentic,2
Au_art_30417.jpg,authentic,4
Au_art_30418.jpg,authentic,2
Au_art_30419.jpg,authentic,4
Au_art_30420.jpg,authentic,3
Au_art_30421.jpg,authentic,2
Au_art_30422.jpg,authentic,0
Au_art_30423.jpg,authentic,0
Au_art_30424.jpg,authentic,1
Au_art_30425.jpg,authentic,3
Au_art_30426.jpg,authentic,0
Au_art_30427.jpg,authentic,0
Au_art_30428.jpg,authentic,0
Au_art_30429.jpg,authentic,0
Au_art_30430.jpg,authentic,4
Au_art_30431.jpg,authentic,1
Au_art_30432.jpg,authentic,2
Au_art_30433.jpg,authentic,2
Au_art_30434.jpg,authentic,2
Au_art_30435.jpg,authentic,2
Au_art_30436.jpg,authentic,0
Au_art_30437.jpg,authentic,4
Au_art_30438.jpg,authentic,0
Au_art_30439.jpg,authentic,1
Au_art_30440.jpg,authentic,1
Au_art_30441.jpg,authentic,4
Au_art_30442.jpg,authentic,3
Au_art_30443.jpg,authentic,1
Au_art_30444.jpg,authentic,1
Au_art_30445.jpg,authentic,4
Au_art_30446.jpg,authentic,2
Au_art_30447.jpg,authentic,3
Au_art_30448.jpg,authentic,2
Au_art_30449.jpg,authentic,2
Au_art_30450.jpg,authentic,1
Au_art_30451.jpg,authentic,2
Au_art_30452.jpg,authentic,0
Au_art_30453.jpg,authentic,1
Au_art_30454.jpg,authentic,1
Au_art_30455.jpg,authentic,3
Au_art_30456.jpg,authentic,2
Au_art_30457.jpg,authentic,1
Au_art_30458.jpg,authentic,4
Au_art_30459.jpg,authentic,0
Au_art_30460.jpg,authentic,2
Au_art_30461.jpg,authentic,2
Au_art_30462.jpg,authentic,1
Au_art_30463.jpg,authentic,4
Au_art_30464.jpg,authentic,0
Au_art_30465.jpg,authentic,1
Au_art_30466.jpg,authentic,0
Au_art_30467.jpg,authentic,4
Au_art_30468.jpg,authentic,0
Au_art_30469.jpg,authentic,2
Au_art_30470.jpg,authentic,1
Au_art_30471.jpg,authentic,0
Au_art_30472.jpg,authentic,3
Au_art_30473.jpg,authentic,4
Au_art_30474.jpg,authentic,1
Au_art_30475.jpg,authentic,4
Au_art_30476.jpg,authentic,1
Au_art_30477.jpg,authentic,4
Au_art_30478.jpg,authentic,1
Au_art_30479.jpg,authentic,0
Au_art_30480.jpg,authentic,4
Au_art_30481.jpg,authentic,2
Au_art_30482.jpg,authentic,1
Au_art_30483.jpg,authentic,0
Au_art_30484.jpg,authentic,0
Au_art_30485.jpg,authentic,4
Au_art_30486.jpg,authentic,3
Au_art_30487.jpg,authentic,0
Au_art_30488.jpg,authentic,3
Au_art_30489.jpg,authentic,1
Au_art_30490.jpg,authentic,3
Au_art_30491.jpg,authentic,4
Au_art_30492.jpg,authentic,3
Au_art_30493.jpg,authentic,1
Au_art_30494.jpg,authentic,2
Au_art_30495.jpg,authentic,3
Au_art_30496.jpg,authentic,0
Au_art_30497.jpg,authentic,4
Au_art_30498.jpg,authentic,3
Au_art_30499.jpg,authentic,2
Au_art_30500.jpg,authentic,3
Au_art_30501.jpg,authentic,0
Au_art_30502.jpg,authentic,1
Au_art_30503.jpg,authentic,3
Au_art_30504.jpg,authentic,4
Au_art_30505.jpg,authentic,1
Au_art_30506.jpg,authentic,2
Au_art_30507.jpg,authentic,3
Au_art_30508.jpg,authentic,0
Au_art_30509.jpg,authentic,4
Au_art_30510.jpg,authentic,2
Au_art_30511.jpg,authentic,3
Au_art_30512.jpg,authentic,2
Au_art_30513.jpg,authentic,1
Au_art_30514.jpg,authentic,0
Au_art_30515.jpg,authentic,4
Au_art_30516.jpg,authentic,4
Au_art_30517.jpg,authentic,3
Au_art_30518.jpg,authentic,4
Au_art_30519.jpg,authentic,1
Au_art_30520.jpg,authentic,0
Au_art_30521.jpg,authentic,2
Au_art_30522.jpg,authentic,0
Au_art_30523.jpg,authentic,0
Au_art_30524.jpg,authentic,1
Au_art_30525.jpg,authentic,3
Au_art_30526.jpg,authentic,3
Au_art_30527.jpg,authentic,3
Au_art_30528.jpg,authentic,1
Au_art_30529.jpg,authentic,0
Au_art_30530.jpg,authentic,1
Au_art_30531.jpg,authentic,2
Au_art_30532.jpg,authentic,1
Au_art_30533.jpg,authentic,1
Au_art_30534.jpg,authentic,4
Au_art_30535.jpg,authentic,1
Au_art_30536.jpg,authentic,0
Au_art_30537.jpg,authentic,3
Au_art_30538.jpg,authentic,2
Au_art_30539.jpg,authentic,4
Au_art_30540.jpg,authentic,4
Au_art_30541.jpg,authentic,0
Au_art_30542.jpg,authentic,0
Au_art_30543.jpg,authentic,0
Au_art_30544.jpg,authentic,4
Au_art_30545.jpg,authentic,0
Au_art_30546.jpg,authentic,1
Au_art_30547.jpg,authentic,3
Au_art_30548.jpg,authentic,3
Au_art_30549.jpg,authentic,2
Au_art_30550.jpg,authentic,4
Au_art_30551.jpg,authentic,4
Au_art_30552.jpg,authentic,4
Au_art_30553.jpg,authentic,3
Au_art_30554.jpg,authentic,1
Au_art_30555.jpg,authentic,0
Au_art_30556.jpg,authentic,0
Au_art_30557.jpg,authentic,4
Au_art_30558.jpg,authentic,3
Au_art_30559.jpg,authentic,0
Au_art_30560.jpg,authentic,2
Au_art_30561.jpg,authentic,1
Au_art_30562.jpg,authentic,3
Au_art_30563.jpg,authentic,2
Au_art_30564.jpg,authentic,4
Au_art_30565.jpg,authentic,2
Au_art_30566.jpg,authentic,3
Au_art_30567.jpg,authentic,4
Au_art_30568.jpg,authentic,0
Au_art_30569.jpg,authentic,0
Au_art_30570.jpg,authentic,3
Au_art_30571.jpg,authentic,1
Au_art_30572.jpg,authentic,3
Au_art_30573.jpg,authentic,3
Au_art_30574.jpg,authentic,2
Au_art_30575.jpg,authentic,1
Au_art_30576.jpg,authentic,0
Au_art_30577.jpg,authentic,4
Au_art_30578.jpg,authentic,4
Au_art_30579.jpg,authentic,3
Au_art_30580.jpg,authentic,1
Au_art_30581.jpg,authentic,4
Au_art_30582.jpg,authentic,2
Au_art_30583.jpg,authentic,3
Au_art_30584.jpg,authentic,1
Au_art_30585.jpg,authentic,3
Au_art_30586.jpg,authentic,0
Au_art_30587.jpg,authentic,1
Au_art_30588.jpg,authentic,2
Au_art_30589.jpg,authentic,1
Au_art_30590.jpg,authentic,4
Au_art_30591.jpg,authentic,1
Au_art_30592.jpg,authentic,2
Au_art_30593.jpg,authentic,2
Au_art_30594.jpg,authentic,4
Au_art_30595.jpg,authentic,3
Au_art_30596.jpg,authentic,0
Au_art_30597.jpg,authentic,2
Au_art_30598.jpg,authentic,3
Au_art_30599.jpg,authentic,2
Au_art_30600.jpg,authentic,3
Au_art_30601.jpg,authentic,2
Au_art_30602.jpg,authentic,0
Au_art_30603.jpg,authentic,0
Au_art_30604.jpg,authentic,3
Au_art_30605.jpg,authentic,1
Au_art_30606.jpg,authentic,4
Au_art_30607.jpg,authentic,3
Au_art_30608.jpg,authentic,1
Au_art_30609.jpg,authentic,3
Au_art_30610.jpg,authentic,0
Au_art_30611.jpg,authentic,1
Au_art_30612.jpg,authentic,0
Au_art_30613.jpg,authentic,0
Au_art_30614.jpg,authentic,3
Au_art_30615.jpg,authentic,4
Au_art_30616.jpg,authentic,0
Au_art_30617.jpg,authentic,1
Au_art_30618.jpg,authentic,2
Au_art_30619.jpg,authentic,0
Au_art_30620.jpg,authentic,0
Au_art_30621.jpg,authentic,0
Au_art_30622.jpg,authentic,2
Au_art_30623.jpg,authentic,0
Au_art_30624.jpg,authentic,2
Au_art_30625.jpg,authentic,0
Au_art_30626.jpg,authentic,0
Au_art_30627.jpg,authentic,1
Au_art_30628.jpg,authentic,2
Au_art_30629.jpg,authentic,3
Au_art_30630.jpg,authentic,4
Au_art_30631.jpg,authentic,2
Au_art_30632.jpg,authentic,1
Au_art_30633.jpg,authentic,0
Au_art_30634.jpg,authentic,4
Au_art_30635.jpg,authentic,2
Au_art_30636.jpg,authentic,4
Au_art_30637.jpg,authentic,4
Au_art_30638.jpg,authentic,3
Au_art_30639.jpg,authentic,0
Au_art_30640.jpg,authentic,1
Au_art_30641.jpg,authentic,1
Au_art_30642.jpg,authentic,4
Au_art_30643.jpg,authentic,1
Au_art_30644.jpg,authentic,2
Au_art_30645.jpg,authentic,4
Au_art_30646.jpg,authentic,1
Au_art_30647.jpg,authentic,2
Au_art_30648.jpg,authentic,4
Au_art_30649.jpg,authentic,0
Au_art_30650.jpg,authentic,2
Au_art_30651.jpg,authentic,0
Au_art_30652.jpg,authentic,4
Au_art_30653.jpg,authentic,0
Au_art_30654.jpg,authentic,3
Au_art_30655.jpg,authentic,4
Au_art_30656.jpg,authentic,3
Au_art_30657.jpg,authentic,0
Au_art_30658.jpg,authentic,4
Au_art_30659.jpg,authentic,3
Au_art_30660.jpg,authentic,0
Au_art_30661.jpg,authentic,1
Au_art_30662.jpg,authentic,3
Au_art_30663.jpg,authentic,0
Au_art_30664.jpg,authentic,1
Au_art_30665.jpg,authentic,0
Au_art_30666.jpg,authentic,2
Au_art_30667.jpg,authentic,1
Au_art_30668.jpg,authentic,2
Au_art_30669.jpg,authentic,3
Au_art_30670.jpg,authentic,0
Au_art_30671.jpg,authentic,0
Au_art_30672.jpg,authentic,1
Au_art_30673.jpg,authentic,4
Au_art_30674.jpg,authentic,2
Au_art_30675.jpg,authentic,1
Au_art_30676.jpg,authentic,1
Au_art_30677.jpg,authentic,1
Au_art_30678.jpg,authentic,3
Au_art_30679.jpg,authentic,3
Au_art_30680.jpg,authentic,4
Au_art_30681.jpg,authentic,1
Au_art_30682.jpg,authentic,0
Au_art_30683.jpg,authentic,1
Au_art_30684.jpg,authentic,2
Au_art_30685.jpg,authentic,3
Au_cha_00001.jpg,authentic,2
Au_cha_00002.jpg,authentic,3
Au_cha_00003.jpg,authentic,1
Au_cha_00004.jpg,authentic,2
Au_cha_00005.jpg,authentic,2
Au_cha_00006.jpg,authentic,3
Au_cha_00007.jpg,authentic,3
Au_cha_00008.jpg,authentic,2
Au_cha_00009.jpg,authentic,0
Au_cha_00010.jpg,authentic,2
Au_cha_00011.jpg,authentic,3
Au_cha_00012.jpg,authentic,4
Au_cha_00013.jpg,authentic,3
Au_cha_00014.jpg,authentic,4
Au_cha_00015.jpg,authentic,2
Au_cha_00016.jpg,authentic,0
Au_cha_00017.jpg,authentic,0
Au_cha_00018.jpg,authentic,0
Au_cha_00019.jpg,authentic,2
Au_cha_00020.jpg,authentic,4
Au_cha_00021.jpg,authentic,3
Au_cha_00022.jpg,authentic,2
Au_cha_00023.jpg,authentic,2
Au_cha_00024.jpg,authentic,0
Au_cha_00025.jpg,authentic,3
Au_cha_00026.jpg,authentic,4
Au_cha_00027.jpg,authentic,4
Au_cha_00028.jpg,authentic,3
Au_cha_00029.jpg,authentic,0
Au_cha_00030.jpg,authentic,2
Au_cha_00031.jpg,authentic,3
Au_cha_00032.jpg,authentic,2
Au_cha_00033.jpg,authentic,3
Au_cha_00034.jpg,authentic,2
Au_cha_00035.jpg,authentic,4
Au_cha_00036.jpg,authentic,0
Au_cha_00037.jpg,authentic,1
Au_cha_00038.jpg,authentic,0
Au_cha_00039.jpg,authentic,2
Au_cha_00040.jpg,authentic,0
Au_cha_00041.jpg,authentic,3
Au_cha_00042.jpg,authentic,3
Au_cha_00043.jpg,authentic,0
Au_cha_00044.jpg,authentic,4
Au_cha_00045.jpg,authentic,1
Au_cha_00046.jpg,authentic,4
Au_cha_00047.jpg,authentic,4
Au_cha_00048.jpg,authentic,0
Au_cha_00049.jpg,authentic,1
Au_cha_00050.jpg,authentic,2
Au_cha_00051.jpg,authentic,0
Au_cha_00052.jpg,authentic,2
Au_cha_00053.jpg,authentic,2
Au_cha_00054.jpg,authentic,2
Au_cha_00055.jpg,authentic,3
Au_cha_00056.jpg,authentic,0
Au_cha_00057.jpg,authentic,3
Au_cha_00058.jpg,authentic,0
Au_cha_00059.jpg,authentic,0
Au_cha_00060.jpg,authentic,3
Au_cha_00061.jpg,authentic,0
Au_cha_00062.jpg,authentic,2
Au_cha_00063.jpg,authentic,3
Au_cha_00064.jpg,authentic,3
Au_cha_00065.jpg,authentic,0
Au_cha_00066.jpg,authentic,4
Au_cha_00067.jpg,authentic,3
Au_cha_00068.jpg,authentic,4
Au_cha_00069.jpg,authentic,3
Au_cha_00070.jpg,authentic,0
Au_cha_00071.jpg,authentic,4
Au_cha_00072.jpg,authentic,0
Au_cha_00073.jpg,authentic,1
Au_cha_00074.jpg,authentic,0
Au_cha_00075.jpg,authentic,1
Au_cha_00076.jpg,authentic,2
Au_cha_00077.jpg,authentic,4
Au_cha_00078.jpg,authentic,0
Au_cha_00079.jpg,authentic,0
Au_cha_00080.jpg,authentic,1
Au_cha_00081.jpg,authentic,0
Au_cha_00082.jpg,authentic,1
Au_cha_00083.jpg,authentic,4
Au_cha_00084.jpg,authentic,4
Au_cha_00085.jpg,authentic,4
Au_cha_00086.jpg,authentic,4
Au_cha_00087.jpg,authentic,4
Au_cha_00088.jpg,authentic,1
Au_cha_00089.jpg,authentic,1
Au_cha_00090.jpg,authentic,1
Au_cha_00091.jpg,authentic,0
Au_cha_00092.jpg,authentic,0
Au_cha_00093.jpg,authentic,4
Au_cha_00094.jpg,authentic,0
Au_cha_00095.jpg,authentic,4
Au_cha_00096.jpg,authentic,1
Au_cha_00097.jpg,authentic,4
Au_cha_00098.jpg,authentic,4
Au_cha_00099.jpg,authentic,1
Au_cha_00100.jpg,authentic,4
Au_cha_10001.jpg,authentic,4
Au_cha_10002.jpg,authentic,0
Au_cha_10101.jpg,authentic,1
Au_cha_10102.jpg,authentic,0
Au_cha_10103.jpg,authentic,4
Au_cha_10104.jpg,authentic,4
Au_cha_10105.jpg,authentic,2
Au_cha_10106.jpg,authentic,2
Au_cha_10107.jpg,authentic,2
Au_cha_10108.jpg,authentic,4
Au_cha_10109.jpg,authentic,0
Au_cha_10110.jpg,authentic,3
Au_cha_10111.jpg,authentic,2
Au_cha_10112.jpg,authentic,0
Au_cha_10113.jpg,authentic,1
Au_cha_10114.jpg,authentic,0
Au_cha_10115.jpg,authentic,3
Au_cha_10116.jpg,authentic,4
Au_cha_10117.jpg,authentic,1
Au_cha_10118.jpg,authentic,4
Au_cha_10119.jpg,authentic,4
Au_cha_10120.jpg,authentic,3
Au_cha_10121.jpg,authentic,2
Au_cha_10122.jpg,authentic,0
Au_cha_10123.jpg,authentic,2
Au_cha_10124.jpg,authentic,3
Au_cha_10125.jpg,authentic,2
Au_cha_10126.jpg,authentic,4
Au_cha_10127.jpg,authentic,3
Au_cha_10128.jpg,authentic,1
Au_cha_10129.jpg,authentic,0
Au_cha_10130.jpg,authentic,0
Au_cha_10131.jpg,authentic,4
Au_cha_10132.jpg,authentic,3
Au_cha_10133.jpg,authentic,2
Au_cha_10134.jpg,authentic,3
Au_cha_10135.jpg,authentic,3
Au_cha_10136.jpg,authentic,2
Au_cha_10137.jpg,authentic,0
Au_cha_10138.jpg,authentic,4
Au_cha_10139.jpg,authentic,3
Au_cha_10140.jpg,authentic,2
Au_cha_10141.jpg,authentic,0
Au_cha_10142.jpg,authentic,3
Au_cha_10143.jpg,authentic,1
Au_cha_10144.jpg,authentic,4
Au_cha_10145.jpg,authentic,2
Au_cha_10146.jpg,authentic,4
Au_cha_10147.jpg,authentic,2
Au_cha_10148.jpg,authentic,1
Au_cha_10149.jpg,authentic,3
Au_cha_10150.jpg,authentic,1
Au_cha_10151.jpg,authentic,0
Au_cha_10152.jpg,authentic,4
Au_cha_10153.jpg,authentic,1
Au_cha_10154.jpg,authentic,1
Au_cha_10155.jpg,authentic,4
Au_cha_10156.jpg,authentic,1
Au_cha_10157.jpg,authentic,4
Au_cha_10158.jpg,authentic,2
Au_cha_10159.jpg,authentic,2
Au_cha_10160.jpg,authentic,3
Au_cha_10161.jpg,authentic,3
Au_cha_10162.jpg,authentic,4
Au_cha_10163.jpg,authentic,1
Au_cha_10164.jpg,authentic,2
Au_cha_10165.jpg,authentic,3
Au_cha_10166.jpg,authentic,2
Au_cha_10167.jpg,authentic,1
Au_cha_10168.jpg,authentic,3
Au_cha_10169.jpg,authentic,2
Au_cha_10170.jpg,authentic,3
Au_cha_10171.jpg,authentic,4
Au_cha_10172.jpg,authentic,0
Au_cha_10173.jpg,authentic,0
Au_cha_10174.jpg,authentic,2
Au_cha_10175.jpg,authentic,2
Au_cha_10176.jpg,authentic,3
Au_cha_10177.jpg,authentic,4
Au_cha_10178.jpg,authentic,0
Au_cha_10179.jpg,authentic,0
Au_cha_10180.jpg,authentic,0
Au_cha_10181.jpg,authentic,0
Au_cha_10182.jpg,authentic,1
Au_cha_10183.jpg,authentic,0
Au_cha_10184.jpg,authentic,1
Au_cha_10185.jpg,authentic,0
Au_cha_10186.jpg,authentic,1
Au_cha_10187.jpg,authentic,2
Au_cha_10188.jpg,authentic,1
Au_cha_10189.jpg,authentic,2
Au_cha_10190.jpg,authentic,1
Au_cha_10191.jpg,authentic,3
Au_cha_10192.jpg,authentic,1
Au_cha_10193.jpg,authentic,2
Au_cha_10194.jpg,authentic,0
Au_cha_10195.jpg,authentic,1
Au_cha_10196.jpg,authentic,3
Au_cha_10197.jpg,authentic,3
Au_cha_10198.jpg,authentic,3
Au_cha_10199.jpg,authentic,0
Au_cha_10200.jpg,authentic,1
Au_cha_10201.jpg,authentic,0
Au_cha_10202.jpg,authentic,4
Au_cha_10203.jpg,authentic,1
Au_cha_10204.jpg,authentic,3
Au_cha_10205.jpg,authentic,1
Au_cha_10206.jpg,authentic,1
Au_cha_10207.jpg,authentic,2
Au_cha_10208.jpg,authentic,3
Au_cha_10209.jpg,authentic,0
Au_cha_10210.jpg,authentic,4
Au_cha_10211.jpg,authentic,4
Au_cha_20001.jpg,authentic,3
Au_cha_20002.jpg,authentic,0
Au_cha_20003.jpg,authentic,0
Au_cha_20004.jpg,authentic,4
Au_cha_20005.jpg,authentic,4
Au_cha_20006.jpg,authentic,4
Au_cha_20007.jpg,authentic,3
Au_cha_20008.jpg,authentic,0
Au_cha_20009.jpg,authentic,2
Au_cha_20010.jpg,authentic,2
Au_cha_20011.jpg,authentic,2
Au_cha_20012.jpg,authentic,1
Au_cha_20013.jpg,authentic,0
Au_cha_20014.jpg,authentic,2
Au_cha_20015.jpg,authentic,3
Au_cha_20016.jpg,authentic,3
Au_cha_20017.jpg,authentic,0
Au_cha_20018.jpg,authentic,2
Au_cha_20019.jpg,authentic,1
Au_cha_20020.jpg,authentic,2
Au_cha_20021.jpg,authentic,0
Au_cha_20022.jpg,authentic,3
Au_cha_20023.jpg,authentic,1
Au_cha_20024.jpg,authentic,4
Au_cha_20025.jpg,authentic,4
Au_cha_20026.jpg,authentic,0
Au_cha_20027.jpg,authentic,2
Au_cha_20028.jpg,authentic,1
Au_cha_20029.jpg,authentic,4
Au_cha_20030.jpg,authentic,4
Au_cha_20031.jpg,authentic,2
Au_cha_20032.jpg,authentic,4
Au_cha_20033.jpg,authentic,0
Au_cha_20034.jpg,authentic,2
Au_cha_20035.jpg,authentic,0
Au_cha_20036.jpg,authentic,1
Au_cha_20037.jpg,authentic,0
Au_cha_20038.jpg,authentic,3
Au_cha_20039.jpg,authentic,3
Au_cha_20040.jpg,authentic,4
Au_cha_20041.jpg,authentic,4
Au_cha_20042.jpg,authentic,0
Au_cha_20043.jpg,authentic,0
Au_cha_20044.jpg,authentic,4
Au_cha_20045.jpg,authentic,3
Au_cha_20046.jpg,authentic,0
Au_cha_20047.jpg,authentic,4
Au_cha_20048.jpg,authentic,0
Au_cha_30001.jpg,authentic,4
Au_cha_30002.jpg,authentic,1
Au_cha_30003.jpg,authentic,4
Au_cha_30004.jpg,authentic,1
Au_cha_30005.jpg,authentic,4
Au_cha_30006.jpg,authentic,2
Au_cha_30007.jpg,authentic,1
Au_cha_30008.jpg,authentic,1
Au_cha_30009.jpg,authentic,4
Au_cha_30010.jpg,authentic,1
Au_cha_30011.jpg,authentic,2
Au_cha_30012.jpg,authentic,4
Au_cha_30013.jpg,authentic,4
Au_cha_30014.jpg,authentic,0
Au_cha_30015.jpg,authentic,4
Au_cha_30016.jpg,authentic,0
Au_cha_30017.jpg,authentic,4
Au_cha_30018.jpg,authentic,3
Au_cha_30019.jpg,authentic,2
Au_cha_30020.jpg,authentic,3
Au_cha_30021.jpg,authentic,2
Au_cha_30022.jpg,authentic,3
Au_cha_30023.jpg,authentic,2
Au_cha_30024.jpg,authentic,0
Au_cha_30025.jpg,authentic,0
Au_cha_30026.jpg,authentic,3
Au_cha_30027.jpg,authentic,1
Au_cha_30028.jpg,authentic,0
Au_cha_30029.jpg,authentic,0
Au_cha_30030.jpg,authentic,0
Au_cha_30031.jpg,authentic,0
Au_cha_30032.jpg,authentic,0
Au_cha_30033.jpg,authentic,2
Au_cha_30034.jpg,authentic,4
Au_cha_30035.jpg,authentic,2
Au_cha_30036.jpg,authentic,3
Au_cha_30037.jpg,authentic,4
Au_cha_30038.jpg,authentic,2
Au_cha_30039.jpg,authentic,4
Au_cha_30040.jpg,authentic,0
Au_cha_30041.jpg,authentic,3
Au_cha_30042.jpg,authentic,3
Au_cha_30043.jpg,authentic,3
Au_cha_30044.jpg,authentic,4
Au_cha_30045.jpg,authentic,3
Au_cha_30046.jpg,authentic,0
Au_cha_30047.jpg,authentic,3
Au_cha_30048.jpg,authentic,4
Au_cha_30049.jpg,authentic,1
Au_cha_30050.jpg,authentic,2
Au_cha_30051.jpg,authentic,3
Au_cha_30052.jpg,authentic,1
Au_cha_30053.jpg,authentic,2
Au_cha_30054.jpg,authentic,0
Au_cha_30055.jpg,authentic,1
Au_cha_30056.jpg,authentic,4
Au_cha_30057.jpg,authentic,1
Au_cha_30058.jpg,authentic,2
Au_cha_30059.jpg,authentic,2
Au_cha_30060.jpg,authentic,4
Au_cha_30061.jpg,authentic,2
Au_cha_30062.jpg,authentic,3
Au_cha_30063.jpg,authentic,2
Au_cha_30064.jpg,authentic,1
Au_cha_30065.jpg,authentic,3
Au_cha_30066.jpg,authentic,3
Au_cha_30067.jpg,authentic,1
Au_cha_30068.jpg,authentic,0
Au_cha_30069.jpg,authentic,3
Au_cha_30070.jpg,authentic,2
Au_cha_30071.jpg,authentic,2
Au_cha_30072.jpg,authentic,3
Au_cha_30073.jpg,authentic,1
Au_cha_30074.jpg,authentic,3
Au_cha_30075.jpg,authentic,3
Au_cha_30076.jpg,authentic,4
Au_cha_30077.jpg,authentic,0
Au_cha_30078.jpg,authentic,4
Au_cha_30079.jpg,authentic,1
Au_cha_30080.jpg,authentic,3
Au_cha_30081.jpg,authentic,1
Au_cha_30082.jpg,authentic,2
Au_cha_30083.jpg,authentic,2
Au_cha_30084.jpg,authentic,3
Au_cha_30085.jpg,authentic,1
Au_cha_30086.jpg,authentic,3
Au_cha_30087.jpg,authentic,2
Au_cha_30088.jpg,authentic,3
Au_cha_30089.jpg,authentic,0
Au_cha_30090.jpg,authentic,4
Au_cha_30091.jpg,authentic,1
Au_cha_30092.jpg,authentic,1
Au_cha_30093.jpg,authentic,3
Au_cha_30094.jpg,authentic,1
Au_cha_30095.jpg,authentic,4
Au_cha_30096.jpg,authentic,1
Au_cha_30097.jpg,authentic,4
Au_cha_30098.jpg,authentic,0
Au_cha_30099.jpg,authentic,1
Au_cha_30100.jpg,authentic,3
Au_cha_30101.jpg,authentic,1
Au_cha_30102.jpg,authentic,3
Au_cha_30103.jpg,authentic,2
Au_cha_30104.jpg,authentic,3
Au_cha_30105.jpg,authentic,3
Au_cha_30106.jpg,authentic,0
Au_cha_30107.jpg,authentic,4
Au_cha_30108.jpg,authentic,2
Au_cha_30109.jpg,authentic,1
Au_cha_30110.jpg,authentic,3
Au_cha_30111.jpg,authentic,4
Au_cha_30112.jpg,authentic,0
Au_cha_30113.jpg,authentic,4
Au_cha_30114.jpg,authentic,2
Au_cha_30115.jpg,authentic,2
Au_cha_30116.jpg,authentic,4
Au_cha_30117.jpg,authentic,4
Au_cha_30118.jpg,authentic,2
Au_cha_30119.jpg,authentic,2
Au_cha_30120.jpg,authentic,0
Au_cha_30121.jpg,authentic,1
Au_cha_30122.jpg,authentic,1
Au_cha_30123.jpg,authentic,3
Au_cha_30124.jpg,authentic,0
Au_cha_30125.jpg,authentic,1
Au_cha_30126.jpg,authentic,1
Au_cha_30127.jpg,authentic,2
Au_cha_30128.jpg,authentic,4
Au_cha_30129.jpg,authentic,3
Au_cha_30130.jpg,authentic,0
Au_cha_30131.jpg,authentic,0
Au_cha_30132.jpg,authentic,3
Au_cha_30133.jpg,authentic,2
Au_cha_30134.jpg,authentic,3
Au_cha_30135.jpg,authentic,2
Au_cha_30136.jpg,authentic,4
Au_cha_30137.jpg,authentic,3
Au_cha_30138.jpg,authentic,1
Au_cha_30139.jpg,authentic,4
Au_cha_30140.jpg,authentic,1
Au_cha_30141.jpg,authentic,0
Au_cha_30142.jpg,authentic,1
Au_cha_30143.jpg,authentic,4
Au_cha_30144.jpg,authentic,1
Au_cha_30145.jpg,authentic,0
Au_cha_30146.jpg,authentic,3
Au_cha_30147.jpg,authentic,4
Au_cha_30148.jpg,authentic,1
Au_cha_30149.jpg,authentic,1
Au_cha_30150.jpg,authentic,3
Au_cha_30151.jpg,authentic,3
Au_cha_30152.jpg,authentic,2
Au_cha_30153.jpg,authentic,3
Au_cha_30154.jpg,authentic,2
Au_cha_30155.jpg,authentic,0
Au_cha_30156.jpg,authentic,1
Au_cha_30157.jpg,authentic,4
Au_cha_30158.jpg,authentic,3
Au_cha_30159.jpg,authentic,4
Au_cha_30160.jpg,authentic,3
Au_cha_30161.jpg,authentic,2
Au_cha_30162.jpg,authentic,3
Au_cha_30163.jpg,authentic,3
Au_cha_30164.jpg,authentic,3
Au_cha_30165.jpg,authentic,3
Au_cha_30166.jpg,authentic,4
Au_cha_30167.jpg,authentic,2
Au_cha_30168.jpg,authentic,3
Au_cha_30169.jpg,authentic,1
Au_cha_30170.jpg,authentic,4
Au_cha_30171.jpg,authentic,2
Au_cha_30172.jpg,authentic,4
Au_cha_30173.jpg,authentic,4
Au_cha_30174.jpg,authentic,4
Au_cha_30175.jpg,authentic,2
Au_cha_30176.jpg,authentic,4
Au_cha_30177.jpg,authentic,4
Au_cha_30178.jpg,authentic,4
